latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-23.80152,23.82013,310.63,1.79,1.31,2022-08-15,2032,T,80,6.1NRT,276.87,34.59,N
-13.82694,27.428,303.77,1,1,2022-08-15,2034,T,34,6.1NRT,288.65,6.81,N
-22.60503,32.00272,309.17,1.18,1.08,2022-08-15,2032,T,77,6.1NRT,287.37,13.5,N
-13.81797,27.42664,300.58,1,1,2022-08-15,2034,T,8,6.1NRT,288.41,5.02,N
-22.60685,31.9913,308.4,1.18,1.08,2022-08-15,2032,T,74,6.1NRT,287.43,12.74,N
-13.67359,26.88622,315.99,1,1,2022-08-15,2034,T,92,6.1NRT,289.05,14.72,N
-23.07615,25.12856,307.49,1.43,1.18,2022-08-15,2034,T,72,6.1NRT,279.51,20.63,N
-23.07025,25.08509,301.92,1.44,1.19,2022-08-15,2034,T,22,6.1NRT,279.31,13.81,N
-13.67488,26.87701,305.97,1,1,2022-08-15,2034,T,64,6.1NRT,287.66,7.37,N
-23.06113,25.06957,320.78,1.44,1.19,2022-08-15,2034,T,100,6.1NRT,280.48,37.03,N
-13.6659,26.87567,302.44,1,1,2022-08-15,2034,T,23,6.1NRT,286.74,5.3,N
-23.052,25.05402,341.66,1.45,1.19,2022-08-15,2034,T,100,6.1NRT,284.16,82.99,N
-23.05357,25.03989,341.07,1.45,1.19,2022-08-15,2034,T,100,6.1NRT,284.44,82.75,N
-13.50903,27.85076,304.88,1.01,1.01,2022-08-15,2034,T,62,6.1NRT,289.95,7.07,N
-23.0594,25.04873,323.74,1.45,1.19,2022-08-15,2034,T,62,6.1NRT,282.54,40.44,N
-23.04868,25.04729,346.78,1.45,1.19,2022-08-15,2034,T,100,6.1NRT,284.86,100.67,N
-13.13471,30.11633,305.8,1.24,1.11,2022-08-15,2034,T,66,6.1NRT,286.78,11.93,N
-23.05034,25.03317,318.36,1.45,1.19,2022-08-15,2034,T,80,6.1NRT,281.33,32.88,N
-23.03961,25.03173,302.58,1.45,1.19,2022-08-15,2034,T,50,6.1NRT,280.74,15.09,N
-21.98051,32.25576,302.11,1.24,1.11,2022-08-15,2034,T,8,6.1NRT,288.38,6.64,N
-13.1365,30.10468,302.66,1.24,1.11,2022-08-15,2034,T,51,6.1NRT,288.12,9.18,N
-13.51536,27.22513,303.14,1,1,2022-08-15,2034,T,53,6.1NRT,289.53,6.57,N
-21.98245,32.24386,320.65,1.24,1.1,2022-08-15,2034,T,100,6.1NRT,289.23,25.65,N
-13.30241,27.81629,304.62,1.01,1.01,2022-08-15,2034,T,61,6.1NRT,286.05,8.27,N
-21.97255,32.24195,320.85,1.24,1.1,2022-08-15,2034,T,100,6.1NRT,289.76,25.56,N
-21.97138,32.24805,308.99,1.24,1.11,2022-08-15,2034,T,73,6.1NRT,289.01,12.61,N
-13.23308,27.97667,301.13,1.02,1.01,2022-08-15,2034,T,38,6.1NRT,287.76,5.1,N
-21.97326,32.23616,311.58,1.24,1.1,2022-08-15,2034,T,83,6.1NRT,289.15,15.11,N
-22.05037,31.68123,304.41,1.16,1.07,2022-08-15,2034,T,24,6.1NRT,287.05,8.42,N
-13.17203,28.01854,303.56,1.02,1.01,2022-08-15,2034,T,56,6.1NRT,288.92,6.89,N
-22.03289,31.66656,308.2,1.16,1.07,2022-08-15,2034,T,66,6.1NRT,287.55,11.49,N
-21.93366,32.22848,323.84,1.24,1.1,2022-08-15,2034,T,100,6.1NRT,289.58,29.76,N
-13.18493,27.80177,301.48,1.01,1.01,2022-08-15,2034,T,26,6.1NRT,290.19,4.32,N
-21.93557,32.21661,312.95,1.23,1.1,2022-08-15,2034,T,72,6.1NRT,288.78,16,N
-21.92376,32.22657,320.15,1.24,1.1,2022-08-15,2034,T,100,6.1NRT,289.6,25.57,N
-13.15621,27.81002,300.77,1.01,1.01,2022-08-15,2034,T,33,6.1NRT,289.94,5.39,N
-21.92568,32.21469,305.53,1.23,1.1,2022-08-15,2034,T,65,6.1NRT,288.58,9.82,N
-22.77723,24.7454,312.93,1.5,1.21,2022-08-15,2034,T,86,6.1NRT,280.96,27.41,N
-13.05863,27.65674,301.01,1.01,1,2022-08-15,2034,T,27,6.1NRT,287.55,5.82,N
-22.69958,25.13765,312.15,1.41,1.18,2022-08-15,2034,T,84,6.1NRT,280.7,25.63,N
-13.07727,27.46208,309.34,1,1,2022-08-15,2034,T,77,6.1NRT,286.96,11.46,N
-22.71329,24.70077,307.66,1.51,1.21,2022-08-15,2034,T,5,6.1NRT,279.2,19.15,N
-13.00766,27.81903,302.75,1.01,1.01,2022-08-15,2034,T,51,6.1NRT,290.88,5.24,N
-22.71499,24.68609,349.13,1.51,1.21,2022-08-15,2034,T,100,6.1NRT,284.25,116.14,N
-21.6601,32.14552,301.51,1.23,1.1,2022-08-15,2034,T,42,6.1NRT,288.47,7.15,N
-13.11915,26.97263,301.93,1,1,2022-08-15,2034,T,45,6.1NRT,287.72,6.08,N
-21.52055,32.56609,300.31,1.31,1.13,2022-08-15,2034,T,25,6.1NRT,288.63,6.78,N
-21.52258,32.55357,304.31,1.31,1.13,2022-08-15,2034,T,59,6.1NRT,289.14,10.01,N
-12.98462,27.7871,317.97,1.01,1.01,2022-08-15,2034,T,96,6.1NRT,292.48,15.25,N
-21.40182,32.4085,303.44,1.29,1.13,2022-08-15,2034,T,28,6.1NRT,289.2,8.21,N
-21.39174,32.40656,308.05,1.29,1.13,2022-08-15,2034,T,73,6.1NRT,289.03,12.58,N
-12.98596,27.77785,315.61,1.01,1.01,2022-08-15,2034,T,92,6.1NRT,292.48,13.22,N
-21.39209,32.41354,311.26,1.29,1.13,2022-08-15,2034,T,81,6.1NRT,289.32,15.48,N
-20.33642,28.5866,302.42,1,1,2022-08-15,2034,T,49,6.1NRT,284.3,7.44,N
-12.97661,27.77961,308.31,1.01,1.01,2022-08-15,2034,T,74,6.1NRT,291.65,8.72,N
-12.9872,27.7056,317.71,1.01,1.01,2022-08-15,2034,T,96,6.1NRT,290.57,16.92,N
-20.29599,26.21108,317.87,1.15,1.07,2022-08-15,2034,T,96,6.1NRT,286.09,22.55,N
-12.99116,27.67791,300.9,1.01,1,2022-08-15,2034,T,21,6.1NRT,288.65,5.36,N
-13.03441,27.37435,300.1,1,1,2022-08-15,2034,T,16,6.1NRT,286.56,5.26,N
-20.29739,26.20007,336.22,1.16,1.07,2022-08-15,2034,T,100,6.1NRT,287.34,48.89,N
-20.28636,26.20969,300.65,1.15,1.07,2022-08-15,2034,T,31,6.1NRT,285.05,8.07,N
-12.97819,27.70423,314.67,1.01,1.01,2022-08-15,2034,T,90,6.1NRT,290.26,14.1,N
-20.28775,26.19867,375.48,1.16,1.07,2022-08-15,2034,T,100,6.1NRT,292.8,170.69,N
-20.28914,26.18764,341.04,1.16,1.07,2022-08-15,2034,T,100,6.1NRT,287.83,58.49,N
-12.97952,27.69499,315.1,1.01,1,2022-08-15,2034,T,91,6.1NRT,290.07,14.4,N
-20.27812,26.19727,312.14,1.16,1.07,2022-08-15,2034,T,84,6.1NRT,286.29,16.09,N
-12.84507,27.73461,303.82,1.01,1.01,2022-08-15,2034,T,57,6.1NRT,289.15,6.62,N
-20.2795,26.18624,310.84,1.16,1.07,2022-08-15,2034,T,81,6.1NRT,286.43,14.62,N
-18.94478,30.41121,313.49,1.1,1.05,2022-08-15,2034,T,87,6.1NRT,286.52,15.79,N
-12.17886,31.80585,301.41,1.66,1.27,2022-08-15,2034,T,41,6.1NRT,288.97,10.93,N
-18.93878,30.41508,304.83,1.1,1.05,2022-08-15,2034,T,62,6.1NRT,286.42,9.79,N
-11.41138,32.76594,306.4,2.02,1.39,2022-08-15,2036,T,68,6.1NRT,291.9,20.38,N
-18.41148,30.72758,305.03,1.15,1.07,2022-08-15,2034,T,63,6.1NRT,285.3,10.7,N
-11.41441,32.74758,327.66,2.02,1.38,2022-08-15,2036,T,100,6.1NRT,293.12,73.61,N
-18.41314,30.71677,306.05,1.15,1.07,2022-08-15,2034,T,67,6.1NRT,285.3,11.49,N
-18.40357,30.71512,310.37,1.15,1.07,2022-08-15,2034,T,80,6.1NRT,285.61,14.38,N
-11.40204,32.74543,304.18,2.02,1.38,2022-08-15,2036,T,59,6.1NRT,291.34,16.73,N
-18.04092,30.55043,312.9,1.14,1.06,2022-08-15,2034,T,86,6.1NRT,286.82,16.25,N
-12.19028,27.55391,303.36,1.01,1.01,2022-08-15,2036,T,55,6.1NRT,287.11,7.17,N
-18.00192,30.01536,300.55,1.08,1.04,2022-08-15,2034,T,30,6.1NRT,289.45,5.37,N
-12.06991,27.81384,303.52,1.02,1.01,2022-08-15,2036,T,56,6.1NRT,289.56,5.91,N
-18.0172,29.85232,301.08,1.07,1.03,2022-08-15,2034,T,37,6.1NRT,289.11,5.72,N
-12.07126,27.80453,323.15,1.02,1.01,2022-08-15,2036,T,100,6.1NRT,289.56,22.27,N
-17.83032,30.37643,304.06,1.13,1.06,2022-08-15,2034,T,58,6.1NRT,286.42,9.22,N
-11.777,29.29467,307.99,1.17,1.08,2022-08-15,2036,T,73,6.1NRT,285.41,13.14,N
-17.7509,30.44965,300.86,1.14,1.06,2022-08-15,2034,T,34,6.1NRT,285.64,7.59,N
-11.77861,29.28408,300.86,1.17,1.07,2022-08-15,2036,T,35,6.1NRT,284.49,7.88,N
-11.9907,27.59978,301.58,1.02,1.01,2022-08-15,2036,T,42,6.1NRT,286.3,6.19,N
-17.19135,33.29897,300.76,1.73,1.29,2022-08-15,2034,T,33,6.1NRT,289.57,9.53,N
-11.94663,27.64979,300.94,1.02,1.01,2022-08-15,2036,T,35,6.1NRT,290.67,5.31,N
-17.62529,30.51413,307.51,1.15,1.07,2022-08-15,2034,T,72,6.1NRT,286.38,12.11,N
-11.79784,28.54092,302.72,1.08,1.04,2022-08-15,2036,T,17,6.1NRT,289.09,6.24,N
-17.89394,27.85424,306.22,1,1,2022-08-15,2034,T,67,6.1NRT,286.12,8.36,N
-11.79145,28.51994,304.36,1.08,1.04,2022-08-15,2036,T,48,6.1NRT,289.48,7.66,N
-11.83653,27.90308,303.31,1.03,1.01,2022-08-15,2036,T,54,6.1NRT,288.04,7.53,N
-16.95559,32.99262,300.32,1.66,1.27,2022-08-15,2034,T,25,6.1NRT,290.29,7.46,N
-12.58144,21.11017,317.93,1.97,1.37,2022-08-15,2036,T,96,6.1NRT,290.29,45.41,N
-17.35294,30.23238,311.42,1.12,1.06,2022-08-15,2034,T,82,6.1NRT,285.88,15.64,N
-12.58356,21.09214,330.37,1.98,1.37,2022-08-15,2036,T,100,6.1NRT,291.36,82.2,N
-17.33218,30.30433,310.38,1.13,1.06,2022-08-15,2034,T,80,6.1NRT,286.68,14.05,N
-12.56914,21.1086,310.54,1.97,1.37,2022-08-15,2036,T,80,6.1NRT,288.88,29.84,N
-17.33381,30.29378,301.05,1.13,1.06,2022-08-15,2034,T,37,6.1NRT,285.84,7.25,N
-12.57124,21.09057,328.23,1.98,1.37,2022-08-15,2036,T,100,6.1NRT,290.3,75.55,N
-18.15871,23.96108,301.76,1.47,1.2,2022-08-15,2034,T,44,6.1NRT,278.73,15,N
-12.59078,21.10486,305.42,1.97,1.37,2022-08-15,2036,T,57,6.1NRT,290.4,20.16,N
-12.57848,21.10331,345.18,1.97,1.37,2022-08-15,2036,T,100,6.1NRT,292.67,144.48,N
-12.58073,21.08529,326.51,1.98,1.37,2022-08-15,2036,T,100,6.1NRT,289.54,68.86,N
-16.75759,33.14061,307.49,1.72,1.29,2022-08-15,2034,T,72,6.1NRT,292.37,15.7,N
-11.51503,28.64989,300.79,1.1,1.04,2022-08-15,2036,T,34,6.1NRT,290.16,5.49,N
-16.76033,33.1246,304.72,1.71,1.28,2022-08-15,2034,T,61,6.1NRT,292.3,11.79,N
-11.54414,28.45294,300.83,1.08,1.04,2022-08-15,2036,T,24,6.1NRT,287.38,5.75,N
-16.76129,33.13456,315.23,1.72,1.29,2022-08-15,2034,T,91,6.1NRT,292.51,27.19,N
-16.95862,31.64018,308.38,1.35,1.15,2022-08-15,2034,T,74,6.1NRT,290.12,14.6,N
-11.53487,28.45145,304.85,1.08,1.04,2022-08-15,2036,T,62,6.1NRT,288.35,8.28,N
-11.49152,28.50888,304.62,1.08,1.04,2022-08-15,2036,T,61,6.1NRT,291.1,7.51,N
-16.66603,30.96709,319.81,1.24,1.11,2022-08-15,2034,T,99,6.1NRT,288.81,26.32,N
-11.43715,27.61146,302.41,1.02,1.01,2022-08-15,2036,T,49,6.1NRT,284.02,7.53,N
-17.40553,23.40956,307.53,1.57,1.23,2022-08-15,2034,T,58,6.1NRT,285.53,18.65,N
-11.29637,27.56484,307.68,1.02,1.01,2022-08-15,2036,T,72,6.1NRT,284.19,10.83,N
-16.04011,32.2635,311.8,1.54,1.22,2022-08-15,2034,T,83,6.1NRT,294.51,17.53,N
-11.06555,27.37982,305.87,1.01,1.01,2022-08-15,2036,T,66,6.1NRT,289.24,8.8,N
-17.59762,19.58058,317.66,3.05,1.66,2022-08-15,2034,T,95,6.1NRT,287.22,89.93,N
-11.00014,26.15208,301.8,1.01,1,2022-08-15,2036,T,44,6.1NRT,284.32,6.78,N
-17.58364,19.57382,306.37,3.05,1.66,2022-08-15,2034,T,64,6.1NRT,285.86,47.17,N
-16.02357,30.75367,312.37,1.24,1.1,2022-08-15,2034,T,85,6.1NRT,293.6,14.58,N
-10.76233,27.76187,300.57,1.04,1.02,2022-08-15,2036,T,24,6.1NRT,290.29,4.47,N
-16.67179,25.97101,307.86,1.09,1.04,2022-08-15,2034,T,73,6.1NRT,288.01,11.05,N
-10.76369,27.75238,304.14,1.04,1.02,2022-08-15,2036,T,59,6.1NRT,292.18,6.56,N
-10.78045,27.50709,303.87,1.02,1.01,2022-08-15,2036,T,57,6.1NRT,290.74,6.55,N
-11.99632,18.00918,304.89,3.37,1.73,2022-08-15,2036,T,62,6.1NRT,290.2,43.88,N
-10.55609,27.59415,327.58,1.03,1.01,2022-08-15,2036,T,100,6.1NRT,295.81,26.16,N
-10.55744,27.58486,317.72,1.03,1.01,2022-08-15,2036,T,96,6.1NRT,295.33,15.39,N
-10.54703,27.59264,311.93,1.03,1.01,2022-08-15,2036,T,84,6.1NRT,294.53,10.73,N
-10.67717,26.03091,307.26,1.01,1,2022-08-15,2036,T,71,6.1NRT,285.87,9.99,N
-10.22524,28.79013,316.78,1.15,1.07,2022-08-15,2036,T,94,6.1NRT,291.55,18.65,N
-10.36767,27.49646,307.01,1.03,1.01,2022-08-15,2036,T,69,6.1NRT,294.68,6.99,N
-10.39025,26.69893,312.27,1,1,2022-08-15,2036,T,84,6.1NRT,292.14,12.24,N
-10.28726,26.32033,314.41,1,1,2022-08-15,2036,T,86,6.1NRT,287.24,13.16,N
-10.28854,26.31127,306.37,1,1,2022-08-15,2036,T,54,6.1NRT,287.31,7.55,N
-10.12901,27.36666,311.43,1.02,1.01,2022-08-15,2036,T,82,6.1NRT,289.62,11.8,N
-10.12296,26.50561,302.78,1,1,2022-08-15,2036,T,51,6.1NRT,287.11,6.4,N
-9.82709,27.86777,300.33,1.06,1.03,2022-08-15,2036,T,25,6.1NRT,286.62,6.47,N
-9.7917,27.85258,302.74,1.06,1.03,2022-08-15,2036,T,51,6.1NRT,285.4,7.55,N
-9.79311,27.84294,305.63,1.06,1.03,2022-08-15,2036,T,65,6.1NRT,285.46,9.48,N
-9.69262,28.26735,304.75,1.1,1.05,2022-08-15,2036,T,61,6.1NRT,285.7,9.63,N
-10.88178,19.18347,300.81,2.63,1.56,2022-08-15,2036,T,23,6.1NRT,287.85,18.28,N
-9.68781,28.26077,310.3,1.1,1.05,2022-08-15,2036,T,80,6.1NRT,285.77,14.03,N
-10.87668,19.17761,304.3,2.63,1.56,2022-08-15,2036,T,59,6.1NRT,288.49,27.87,N
-9.38726,29.87608,307.89,1.36,1.15,2022-08-15,2036,T,73,6.1NRT,283.87,16.8,N
-9.40393,29.76717,309.55,1.33,1.14,2022-08-15,2036,T,78,6.1NRT,286.72,17.66,N
-9.39369,29.76556,332.7,1.33,1.14,2022-08-15,2036,T,100,6.1NRT,286.3,52.39,N
-9.39554,29.75356,310.17,1.33,1.14,2022-08-15,2036,T,79,6.1NRT,285.21,17.35,N
-9.3628,29.89749,318.69,1.36,1.16,2022-08-15,2036,T,97,6.1NRT,283.23,30.31,N
-9.96838,24.63917,304.37,1.09,1.04,2022-08-15,2036,T,60,6.1NRT,291.88,6.76,N
-10.6546,19.15987,306.47,2.62,1.55,2022-08-15,2036,T,53,6.1NRT,292.63,26.37,N
-10.64062,19.15855,332.52,2.62,1.55,2022-08-15,2036,T,100,6.1NRT,295.04,127.52,N
-10.64345,19.13439,309.68,2.63,1.56,2022-08-15,2036,T,78,6.1NRT,292.39,35.42,N
-10.60726,19.20275,303.55,2.6,1.55,2022-08-15,2036,T,42,6.1NRT,291.77,19.09,N
-10.64625,19.17734,303.76,2.61,1.55,2022-08-15,2036,T,14,6.1NRT,292.51,19.05,N
-10.64933,19.15285,322.96,2.62,1.55,2022-08-15,2036,T,100,6.1NRT,294.24,81.64,N
-10.58658,19.54198,304.63,2.44,1.51,2022-08-15,2036,T,61,6.1NRT,283.61,30.5,N
-10.63537,19.15124,311.67,2.62,1.55,2022-08-15,2036,T,66,6.1NRT,293.92,39.63,N
-9.02742,30.10388,306.21,1.42,1.18,2022-08-15,2036,T,18,6.1NRT,289.51,11.7,N
-8.87566,31.02634,301.21,1.66,1.27,2022-08-15,2036,T,35,6.1NRT,288.92,11.09,N
-9.16633,28.9717,302.75,1.21,1.09,2022-08-15,2036,T,48,6.1NRT,287.17,8.26,N
-10.18444,20.04404,302.73,2.19,1.44,2022-08-15,2036,T,31,6.1NRT,287.25,17.61,N
-10.17156,20.04238,304.52,2.19,1.44,2022-08-15,2036,T,60,6.1NRT,287.67,21.61,N
-10.17396,20.0225,302.96,2.2,1.44,2022-08-15,2036,T,52,6.1NRT,287.45,18.85,N
-9.15555,27.48595,312.96,1.04,1.02,2022-08-15,2036,T,86,6.1NRT,294.91,12.39,N
-9.15689,27.47661,322.22,1.04,1.02,2022-08-15,2036,T,100,6.1NRT,295.76,21.29,N
-10.17285,20.03577,318.66,2.19,1.44,2022-08-15,2036,T,97,6.1NRT,287.53,53.04,N
-8.85415,27.9066,307.25,1.08,1.04,2022-08-15,2036,T,71,6.1NRT,290.53,8.61,N
-8.85555,27.89701,325.11,1.08,1.04,2022-08-15,2036,T,100,6.1NRT,290.97,26.03,N
-8.84483,27.90535,308.82,1.08,1.04,2022-08-15,2036,T,76,6.1NRT,290.57,9.96,N
-8.84626,27.89568,319.58,1.08,1.04,2022-08-15,2036,T,99,6.1NRT,290.9,19.81,N
-8.89096,27.46229,301.26,1.04,1.02,2022-08-15,2036,T,39,6.1NRT,289.39,5.7,N
-8.89234,27.45288,305.5,1.04,1.02,2022-08-15,2036,T,65,6.1NRT,288.21,8.52,N
-7.6957,34.23502,310.62,3.09,1.67,2022-08-15,2036,T,80,6.1NRT,286.84,60.43,N
-9.33856,22.48662,331.06,1.4,1.17,2022-08-15,2036,T,100,6.1NRT,288.59,49.96,N
-9.32805,22.48525,319.23,1.4,1.17,2022-08-15,2036,T,98,6.1NRT,288.88,27.24,N
-9.32971,22.47246,304.88,1.4,1.17,2022-08-15,2036,T,18,6.1NRT,287.98,9.93,N
-9.79848,18.72169,320.22,2.75,1.59,2022-08-15,2036,T,100,6.1NRT,292.14,82.31,N
-9.31099,22.53439,393.58,1.39,1.17,2022-08-15,2036,T,100,6.1NRT,298,352.14,N
-9.31262,22.52182,436.46,1.39,1.17,2022-08-15,2036,T,100,6.1NRT,309.73,896.89,N
-9.31425,22.50924,333.94,1.4,1.17,2022-08-15,2036,T,100,6.1NRT,290.92,54.96,N
-9.31753,22.48392,323.55,1.4,1.17,2022-08-15,2036,T,100,6.1NRT,288.69,34.15,N
-9.31919,22.47111,372.02,1.4,1.17,2022-08-15,2036,T,100,6.1NRT,291.72,202.41,N
-9.32084,22.45834,321.7,1.41,1.17,2022-08-15,2036,T,100,6.1NRT,287.73,32.49,N
-9.30214,22.52042,316.02,1.39,1.17,2022-08-15,2036,T,92,6.1NRT,288.93,22.4,N
-8.40349,28.88176,300.26,1.22,1.1,2022-08-15,2036,T,21,6.1NRT,287.59,6.05,N
-9.79516,18.71439,318.51,2.75,1.59,2022-08-15,2036,T,97,6.1NRT,291.35,74.58,N
-9.07919,23.89245,310.94,1.15,1.07,2022-08-15,2036,T,81,6.1NRT,293.46,12.36,N
-8.9138,24.82577,307.5,1.05,1.02,2022-08-15,2036,T,72,6.1NRT,290.29,9.41,N
-8.91509,24.81629,308.22,1.05,1.02,2022-08-15,2036,T,74,6.1NRT,289.15,10,N
-9.17875,22.62972,310.87,1.36,1.16,2022-08-15,2036,T,81,6.1NRT,290.09,16.5,N
-9.16838,22.62825,304.53,1.36,1.16,2022-08-15,2036,T,60,6.1NRT,289.27,10.44,N
-9.18615,22.41534,321.09,1.41,1.18,2022-08-15,2036,T,100,6.1NRT,288.36,33.29,N
-9.18786,22.40248,306.5,1.41,1.18,2022-08-15,2036,T,68,6.1NRT,288.02,13.97,N
-9.17731,22.40106,325.61,1.41,1.18,2022-08-15,2036,T,100,6.1NRT,286.41,40.9,N
-7.99195,30.35568,301.95,1.54,1.22,2022-08-15,2036,T,15,6.1NRT,290.15,7.08,N
-7.99046,30.34916,309.63,1.54,1.22,2022-08-15,2036,T,78,6.1NRT,289.6,17.38,N
-8.7719,24.79343,303.12,1.05,1.02,2022-08-15,2036,T,53,6.1NRT,290.62,6.79,N
-8.77043,24.46072,300.55,1.08,1.04,2022-08-15,2036,T,30,6.1NRT,289.88,5.22,N
-8.18004,27.67622,300.89,1.07,1.03,2022-08-15,2036,T,35,6.1NRT,289.13,5.71,N
-9.126,19.6544,304.27,2.27,1.46,2022-08-15,2036,T,59,6.1NRT,288.78,23.93,N
-7.77328,29.40684,300.42,1.34,1.15,2022-08-15,2036,T,27,6.1NRT,278.84,10.1,N
-9.12864,19.64831,304.96,2.27,1.46,2022-08-15,2036,T,62,6.1NRT,288.77,23.99,N
-8.25962,25.69973,323.35,1,1,2022-08-15,2036,T,100,6.1NRT,294.58,20.9,N
-8.26088,25.69076,309.8,1,1,2022-08-15,2036,T,78,6.1NRT,293,8.96,N
-8.54633,22.77753,310.07,1.31,1.14,2022-08-15,2036,T,79,6.1NRT,285.92,14.8,N
-7.39957,29.85218,302.15,1.45,1.19,2022-08-15,2036,T,47,6.1NRT,284.29,12.33,N
-7.38949,29.37377,310.44,1.35,1.15,2022-08-15,2036,T,80,6.1NRT,280.72,19.86,N
-7.76104,26.36551,305.05,1,1,2022-08-15,2036,T,63,6.1NRT,289.07,7.07,N
-7.16081,29.92535,307.73,1.48,1.2,2022-08-15,2036,T,72,6.1NRT,286.07,16.47,N
-6.95565,30.81149,308.12,1.73,1.29,2022-08-15,2036,T,74,6.1NRT,287.13,19.89,N
-7.87385,24.04735,323.68,1.1,1.05,2022-08-15,2036,T,100,6.1NRT,273.9,27.25,N
-8.75325,16.97664,301.36,3.64,1.79,2022-08-15,2036,T,40,6.1NRT,289.86,30.01,N
-8.75714,16.9441,303.62,3.66,1.79,2022-08-15,2036,T,56,6.1NRT,290.54,39.85,N
-8.74497,16.96895,302.16,3.64,1.79,2022-08-15,2036,T,7,6.1NRT,290.02,28.48,N
-8.56804,16.8755,302.7,3.68,1.8,2022-08-15,2036,T,51,6.1NRT,290.78,37.53,N
-8.57199,16.84221,316.76,3.71,1.8,2022-08-15,2036,T,94,6.1NRT,290.97,104.7,N
-8.53973,16.83775,310.66,3.71,1.8,2022-08-15,2036,T,80,6.1NRT,290.38,68.22,N
-8.52359,16.83561,316.18,3.71,1.8,2022-08-15,2036,T,93,6.1NRT,289.69,99.76,N
-8.52805,16.86347,308.22,3.68,1.8,2022-08-15,2036,T,74,6.1NRT,290.32,59.2,N
-8.53212,16.8303,321.35,3.71,1.8,2022-08-15,2036,T,100,6.1NRT,290.19,132.48,N
-7.96379,20.39617,328.2,1.9,1.35,2022-08-15,2036,T,100,6.1NRT,292.02,70,N
-8.00107,19.69981,326.19,2.16,1.43,2022-08-15,2036,T,100,6.1NRT,291.55,77.41,N
-8.00346,19.6804,311.97,2.17,1.43,2022-08-15,2036,T,84,6.1NRT,290.61,36.54,N
-8.00164,19.69348,329.86,2.16,1.43,2022-08-15,2036,T,100,6.1NRT,291.8,91.68,N
-7.97606,19.69014,315.76,2.16,1.43,2022-08-15,2036,T,92,6.1NRT,290.88,45.66,N
-7.97857,19.67063,312.72,2.17,1.43,2022-08-15,2036,T,85,6.1NRT,289.97,38.17,N
-7.05112,25.98657,302.55,1,1,2022-08-15,2036,T,50,6.1NRT,289.22,5.62,N
-7.05239,25.97759,303.08,1,1,2022-08-15,2036,T,53,6.1NRT,289.28,5.87,N
-6.45883,27.6249,325.07,1.11,1.05,2022-08-15,2036,T,100,6.1NRT,285.22,27.48,N
-6.46026,27.61495,358.41,1.11,1.05,2022-08-15,2036,T,100,6.1NRT,287.43,96.09,N
-6.19622,25.72528,306.96,1,1,2022-08-15,2036,T,70,6.1NRT,276.23,9.15,N
-6.16153,25.44931,307.04,1,1,2022-08-15,2036,T,70,6.1NRT,273.35,9.68,N
-5.52803,29.24016,309.71,1.4,1.17,2022-08-15,2036,T,78,6.1NRT,284.65,18.01,N
-6.84094,17.30107,300.19,3.21,1.7,2022-08-15,2036,T,21,6.1NRT,289.83,21.73,N
-4.71775,31.30349,337.92,2.06,1.4,2022-08-15,2036,T,100,6.1NRT,290.29,117.47,N
-4.72063,31.28514,301.54,2.05,1.39,2022-08-15,2036,T,42,6.1NRT,290.75,13.18,N
-4.71365,31.31508,310.96,2.07,1.4,2022-08-15,2036,T,81,6.1NRT,288.07,32.14,N
-4.71639,31.29667,330.33,2.06,1.4,2022-08-15,2036,T,100,6.1NRT,290.9,86.28,N
-6.02804,19.53731,338.18,2.07,1.4,2022-08-15,2036,T,100,6.1NRT,287.38,120.21,N
-6.02436,19.54915,308.65,2.07,1.4,2022-08-15,2036,T,75,6.1NRT,286.7,26.95,N
-6.02685,19.53086,327.49,2.07,1.4,2022-08-15,2036,T,100,6.1NRT,287.25,77.13,N
-22.51888,25.33812,300.65,1.33,1.14,2022-08-15,2329,A,31,6.1NRT,275.11,13.86,N
-22.71381,24.67386,313.98,1.45,1.19,2022-08-15,2329,A,82,6.1NRT,280,27.63,N
-22.72201,24.65773,313.82,1.45,1.19,2022-08-15,2329,A,74,6.1NRT,279.96,27.38,N
-22.72444,24.67169,310.82,1.45,1.19,2022-08-15,2329,A,53,6.1NRT,279.6,22.81,N
-23.0549,25.04661,305.47,1.35,1.15,2022-08-15,2329,A,64,6.1NRT,276.79,17.31,N
-24.24366,28.54208,302.33,1,1,2022-08-15,2329,A,48,6.1NRT,279.58,9.04,N
-25.66178,29.12443,335.03,1.02,1.01,2022-08-15,2329,A,100,6.1NRT,277.81,42,N
-25.80603,29.49967,302.92,1.04,1.02,2022-08-15,2329,A,52,6.1NRT,273.58,10.86,N
-27.46623,31.19611,303.29,1.25,1.11,2022-08-15,2331,A,54,6.1NRT,279.35,12.53,N
-27.47614,31.19365,300.24,1.25,1.11,2022-08-15,2331,A,23,6.1NRT,278.53,10.35,N
-30.12643,28.76107,321.39,1.05,1.03,2022-08-15,2331,A,100,6.1NRT,278.13,25.08,N
-30.13714,28.77048,342.73,1.05,1.03,2022-08-15,2331,A,100,6.1NRT,278.56,57.3,N
-30.66472,28.72549,301.82,1.06,1.03,2022-08-15,2331,A,44,6.1NRT,274.07,10.53,N
-30.66625,28.73673,316.9,1.06,1.03,2022-08-15,2331,A,94,6.1NRT,274.49,22.16,N
